created_at,username,cleaned_text,hashtags,favorite_count,retweet_count,reply_count,quote_count,image_url,location,lang,tweet_url,engagement,sentiment
2025-09-14 06:29:49+00:00,,alfagift ayo dong aktifin fitur delivery lagi kan demo nya udah kelar,[],0,0,0,0,,,in,https://x.com/undefined/status/1967113540533448850,0,neutral
2025-09-14 06:28:02+00:00,,waktu demo kenapa gak rumah dajal kecil ini yg disamperin ini dajal udah ngerampok tambang rakyat,[],0,0,0,0,,,in,https://x.com/undefined/status/1967113091512234183,0,negative
2025-09-14 06:27:37+00:00,,ya antara nggak masuk akal sama dimasuk2an aja sih soal itu padahal suharto itu ya sama dengan kasus nya abah yg dianggap dalang demo 212 gerakan radikalis sebenarnya suharto dan abah itu cuma dapat untung nya doang atas kejadian itu bukan dalang,[],0,0,0,0,,,in,https://x.com/undefined/status/1967112986356838443,0,negative
2025-09-14 06:27:30+00:00,,awalnya ku bertanya tanya siapa koreografernya deh ternyata kalo nonton demo dari lee jung nya langsung delivernya bisa bagus sih cuma yaaaa gimana ya,[],0,0,0,0,,,in,https://x.com/undefined/status/1967112956271096211,0,negative
2025-09-14 06:24:58+00:00,,di indonesia pantasnya demo kayak di nepal yanegara indonesia harus potong generasi mulai dari wapres smp dengan aparat hukum harus dibinasakan dan buat negara yg pemerintahan bersih dan wibawa,[],0,0,0,0,https://pbs.twimg.com/media/G0yWOoEbcAECrax.jpg,,in,https://x.com/undefined/status/1967112317793157379,0,negative
2025-09-14 06:22:23+00:00,,loh sama sesama rakyat negara sendiri mungkin mereka gak peduli loh dari ava aja keliatan gak dukung gerakan demo kemaren dan mungkin mereka juga yang tipikal ngatain pendemo yang wafat emang dasarnya punya jiwa pembunuh sih mereka sama kek israhell,[],0,0,0,0,,,in,https://x.com/undefined/status/1967111667076268480,0,negative
2025-09-14 06:22:06+00:00,,berapa persen sih akar rumput alias kalangan miskin yang main x rata rata pada di facebook mereka mereka yg join demo monas 212 juga tau nya dari facebook sama wa broadcast,[],0,0,1,0,,,in,https://x.com/undefined/status/1967111597308166456,0,negative
2025-09-13 12:29:40+00:00,,dengan lahirnya tuntutan 17 plus 8 usai aksi demo tom lembong seperti sebutir beras untuk sang raja,[],0,0,0,0,,,in,https://x.com/undefined/status/1966841711038214180,0,neutral
2025-09-13 12:11:58+00:00,,video itu sepertinya meme atau editan dari sketsa komedi bukan rekaman asli menteri pertambangan nepal dicegat demo ada protes nyata di nepal terhadap menteri keuangan dan pejabat lain barubaru ini tapi klaim ini tidak akurat,[],0,0,0,0,,,in,https://x.com/undefined/status/1966837255185854837,0,negative
2025-09-13 12:11:12+00:00,,saya setuju ada halaman dprmpr ri yang dikhususkan untuk demontrasi agar tidak mengganggu lalu lintas dengan adanya lapangan khusus demo maka demonstrasi bisa tertib dan berjalan lancar,[],0,0,0,0,,,in,https://x.com/undefined/status/1966837064244375994,0,neutral
2025-09-13 12:10:29+00:00,,demo lagi yuk,[],0,0,0,0,,,in,https://x.com/undefined/status/1966836881116852515,0,negative
2025-09-13 12:09:24+00:00,,awas aja kalo gak happy end ku demo rumah ka deb,[],0,0,0,0,,,in,https://x.com/undefined/status/1966836608067575858,0,neutral
2025-09-13 12:08:56+00:00,,demo terbesar tp tdk ada kericuhan berarti,[],0,0,0,0,,,in,https://x.com/undefined/status/1966836491654754561,0,negative
2025-09-13 12:06:04+00:00,,kawey dah royak lawo nok mapuh gol demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1966835771656278218,0,negative
2025-09-13 12:04:15+00:00,,happiest birthday to my bitchh org yg selalu bisa nampung gw mau jam berapapun cuma buat nangis nangis dikostnye partner demo penjoki editan handal pdd sampe mati dan semoga lu cepet demis biar gaada igd igd selanjutnya,[],0,0,1,0,,,in,https://x.com/undefined/status/1966835313441206300,0,positive
2025-09-13 12:03:18+00:00,,dalam setiap aksi demo tni hadir sebagai penjaga keamanan dan pemantau situasi bukan sebagai provokator tuduhan tanpa dasar hanya akan menyesatkan publik dan merusak kepercayaan terhadap institusi negara,[],0,0,0,0,,,in,https://x.com/undefined/status/1966835075179573298,0,negative
2025-09-13 12:02:45+00:00,,ntr ada demo dikit lgs disebut antek pki bahaya laten komunis,[],0,0,0,0,,,in,https://x.com/undefined/status/1966834936159289855,0,negative
2025-09-13 12:46:25+00:00,,oleh oleh habis pulang demo acab,['ACAB'],0,0,0,0,,,in,https://x.com/undefined/status/1966845924644467153,0,neutral
2025-09-13 12:45:40+00:00,,kak kita harus demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1966845737473569098,0,neutral
2025-09-13 12:42:50+00:00,,si pigai boleh lah dikasih kesempatan lagi karena sudah kasih ide cemerlang bikin lokasi khusus demo di area gwdung parlemen,[],0,0,0,0,,,in,https://x.com/undefined/status/1966845021795336252,0,neutral
2025-09-13 12:42:45+00:00,,jangan biarkan provokasi memecah belah kita demo damai boleh anarkis jangan mari kita jaga jambi tetap aman dan bersatu jambibersatu demodamaijambi stopanarkis jambikondusif indonesiadamai,"['JambiBersatu', 'DemoDamaiJambi', 'StopAnarkis', 'JambiKondusif', 'IndonesiaDamai']",0,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1966844629569204232/img/hn_Bz4_3w3vRkyYI.jpg,,in,https://x.com/undefined/status/1966845001700438118,0,neutral
2025-09-13 12:42:18+00:00,,yap sama kaya orang demo pasti ad risikonya,[],0,0,1,0,,,in,https://x.com/undefined/status/1966844890853371909,0,negative
2025-09-13 12:42:01+00:00,,klo dari presentase kasar buat cat yg soldout juga udah nyumbang gede kak ke total penjualan tiketnyaa lagian klo ada rombak harusnya 1 bulan atau 3 minggu sebelumnya gak si apa karena kmrn ada demo ya tapi bismillah deh emang sudahh pada terisii kursinyaa,[],0,0,1,0,,,in,https://x.com/undefined/status/1966844818635845844,0,positive
2025-09-14 07:10:12+00:00,,paham sebab dia bagitahu trin lambat if trin knew earlier he will prevent victor from going to the demo so memang salah tanwa la weh dia nak protect trin je senanya tanwa tahu yang victor takkan dengar cakap dia so use trin la sial tak weh,[],0,0,1,0,,,in,https://x.com/undefined/status/1967123701360677171,0,negative
2025-09-14 07:08:10+00:00,,kbri di australia keluarkan imbauan untuk wni terkait demo ini situasinya,[],0,0,0,0,,,in,https://x.com/undefined/status/1967123190993613024,0,neutral
2025-09-14 09:29:23+00:00,,disekitar lapangan nanti disediakan manjakan taman jajan dan makanan ya kasian kan yg demo klo haus dan lapar sekalian toilet konter pulsa dan atm siapa tau ada pendemo bayaran bisa langsung tarik tunai klo bayarannya dah ditransfer kan betul gak kakak pigai,[],0,0,0,0,,,in,https://x.com/undefined/status/1967158730153480481,0,positive
2025-09-14 09:27:56+00:00,,asliny dari sono duit nya pas di ptong jadi 45 rebu demo bayaran bergema,[],0,0,0,0,,,in,https://x.com/undefined/status/1967158364196274279,0,neutral
2025-09-14 09:27:52+00:00,,paham analogi lo bro kapolri listyo sigit memang jadi sorotan di tengah tuntutan reformasi polri pascademo agustus 2025 per 14 sep 2025 istana amp dpr bantah ada surpres resmi pergantian sumber kompas cnbc rumor ada tapi belum konfirmasi kalau diganti bisa buka potensi,[],0,0,0,0,,,in,https://x.com/undefined/status/1967158348228555161,0,neutral
2025-09-14 10:17:51+00:00,,yo yo yo kumandangkan makzulkan gibran dan adili jokowi kalau gibran anak haram konstitusi tidak dimakzulkan kalau jokowi tidak diadili bubarkan demo 2582025 copotkapolriadilijokowi copotkapolriadilijokowi,"['CopotKapolriAdiliJokowi', 'CopotKapolriAdiliJokowi']",0,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1967170837452410880/img/TT64bv7PCYLLA9Ce.jpg,,in,https://x.com/undefined/status/1967170926015049820,0,negative
2025-09-14 10:14:48+00:00,,gw kira jadi demo bayaran tuh dibayarnya at least 500rebu ternyata uderpaid parahh,[],0,0,0,0,,,in,https://x.com/undefined/status/1967170157954085064,0,negative
2025-09-14 10:14:44+00:00,,masyaallah acaranya berjalan lancar tamu yg dateng happy semua makanan katanya juga enak suasanya seru alhamdulillah berkesan walaupun ada huru hara demo makasih yaallah buat segalanya,[],0,0,0,0,,,in,https://x.com/undefined/status/1967170140505874483,0,positive
2025-09-13 11:52:10+00:00,,di depan ada demo ga bisa maju terus,[],0,0,0,0,,,in,https://x.com/undefined/status/1966832274735067448,0,negative
2025-09-13 11:51:55+00:00,,i just published polda metro jaya buka posko pengaduan orang hilang usai demo besar,[],0,0,0,0,,,in,https://x.com/undefined/status/1966832209417167133,0,neutral
2025-09-13 11:50:50+00:00,,timeline stelah demo knp isinya selalu sikut kirikanan horisontal bukannya vertikal serang atas,[],0,0,0,0,,,in,https://x.com/undefined/status/1966831937013887435,0,negative
2025-09-13 11:50:42+00:00,,banyak kak sampe kebun binatang keluar dari mulut bapakku tapi emng biasa kalo marah gitu kok 1 buang2 duit 2 buat apa liat laki2 joget 3 nanti kalo rusuh gimana 4 demo jkt barangkali terulang 5 ga percaya aku bisa disana sendiri 6 jis jauh dari bekasirmh mbakku,[],0,0,1,0,,,in,https://x.com/undefined/status/1966831905762161048,0,negative
2025-09-13 11:49:14+00:00,,demo lagi lah kitah,[],0,0,0,0,,,in,https://x.com/undefined/status/1966831533165342982,0,negative
2025-09-13 12:30:54+00:00,,aksi demo selesai layanan spkt dan skck polda diy kembali dibuka topreport regional carina,"['TopReport', 'Regional', 'CARINA']",0,0,0,0,,,in,https://x.com/undefined/status/1966842018702983407,0,neutral
2025-09-13 12:29:49+00:00,,ya makanya tolol kalau gamau ada demo gede jgn diangkut semua ke koalisi,[],0,0,0,0,,,in,https://x.com/undefined/status/1966841749151834367,0,negative
2025-09-13 12:29:43+00:00,,usman ini tidak boleh masuk tim usut dalang demo karena ku dengar di tvdia selalu bela si ferridelpredo pilih yg betul2 netral,[],0,0,0,0,https://pbs.twimg.com/media/G0ugH8mbcAMXkxp.jpg,,in,https://x.com/undefined/status/1966841723470148015,0,negative
2025-09-13 11:58:44+00:00,,tuduhan mulyono punya bunker utk menimbun uang hasil upeti berbagai transaksi bisa jadi benar buktinya msh mampu memelihara buzzer relawan bahkan memobilisasi massa demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1966833926514876880,0,neutral
2025-09-14 09:32:21+00:00,,demo selanjutnya kita minta dia turun aja boikot guys jangan nonton dulu,[],0,0,0,0,,,in,https://x.com/undefined/status/1967159475544187352,0,negative
2025-09-14 09:31:36+00:00,,lpsk investigasi kematian iko mahasiswa unnes usai demo di semarang,[],0,0,0,0,,,in,https://x.com/undefined/status/1967159285844267013,0,neutral
2025-09-14 09:30:04+00:00,,demo antimigran di london berakhir ricuh,[],0,0,0,0,https://pbs.twimg.com/media/G0zAlrsacAA44tO.jpg,,in,https://x.com/undefined/status/1967158899104256028,0,negative
2025-09-14 06:55:06+00:00,,baru tau kan kalain andil kejahatan di lingkup dpr itu alasan jgn pernah membuat kan para sepuh kaum boomer ini mengelola urusan negara masuk kan kakek ini di daftar hitam kita kalo ada demo nanti kita nepal kan saja itu para drp anj,[],0,0,0,0,,,in,https://x.com/undefined/status/1967119902613094644,0,negative
2025-09-14 06:50:05+00:00,,park bogummmm mau ketemu bogummy aelaaa knp lu minggu lalu ke indo pas lagi demo yaaa jd gabisa nontonnnn huhu despite emg blm ada rejekinya si krn duitnya dipake buat deobo dulu wkwkwkw,[],0,0,1,0,,,in,https://x.com/undefined/status/1967118640849055965,0,negative
2025-09-14 06:50:02+00:00,,maksudmu analogi atau antologi kalau analogi ya saya coba hubungkan isu netanyahu dengan konteks lebih luas dari sumber seperti bbc dan haaretz sept 2025 di mana ia masih pm tapi hadapi demo soal konflik kontribusi untuk lebih baik bisa dari diskusi terbuka pendapatmu,[],0,0,1,0,,,in,https://x.com/undefined/status/1967118626152214852,0,neutral
2025-09-14 06:48:25+00:00,,urunan duit buat demo adalah memperjuangkan nilai sedangkan urunan duitamptenaga buat caleg adl memperjuangkan orang yang mungkin bisa merusak nilai masa caleg udah ngemis suara masih juga ngemis dana dan tenaga,[],0,0,0,1,,,in,https://x.com/undefined/status/1967118218251956437,0,negative
2025-09-14 06:45:54+00:00,,rakyat dapet ketidak adilan dibunuh disiksa ditahan dilaporkan tanahnya diambil tidak melihat rumah pejabat di jarah wah itu hal yang buruk jahat sekali daripada lu maksa belain jarah rumah pejabat itu buruk ada masalah yg lebih gede orang yg ditangkep pas demo,[],0,0,1,0,,,in,https://x.com/undefined/status/1967117588179321267,0,negative
2025-09-14 06:45:36+00:00,,kayak contoh aja kemarin siapa yg ide mau demo terus ada lagi yg bakar2 halte bus ada lagi yg jarah2 rumah itu semua inisiatornya beda tapi utk orang awam dikira semuanya kompak satu gerakan,[],0,0,0,0,,,in,https://x.com/undefined/status/1967117510723203335,0,negative
2025-09-14 06:44:24+00:00,,kalo demo di nepal kejadian di indo ga mungkin outcomenya seperti ini sih wkwkwkwk,[],0,0,0,0,,,in,https://x.com/undefined/status/1967117210872422704,0,negative
2025-09-14 06:44:03+00:00,,pemerintah cepat tanggapi demo berarti suara rakyat masih relevan banget buat diikutin,[],0,0,0,0,,,in,https://x.com/undefined/status/1967117119348502892,0,negative
2025-09-14 06:42:48+00:00,,mulai dulu didepan kantor ham bikin area demo pasti banyak customer datang,[],0,0,0,0,,,in,https://x.com/undefined/status/1967116806843433345,0,neutral
2025-09-14 06:39:48+00:00,,di demo baru berubah,[],0,0,0,0,,,in,https://x.com/undefined/status/1967116050098778444,0,neutral
2025-09-14 06:39:41+00:00,,infonya masih ada tiga orang hilang akibat demo agustus 2025 cmiw,['CMIW'],0,0,0,0,,,in,https://x.com/undefined/status/1967116023121019005,0,neutral
2025-09-14 06:38:54+00:00,,atau bawah tanah jadi demo ke16 sekalian ngelayat,[],0,0,0,0,,,in,https://x.com/undefined/status/1967115823438585902,0,negative
2025-09-13 11:31:56+00:00,,cari kesibukan diluar negeri mumet ngadapi situasi dalam negeri demo mulu gak usai2,[],0,0,0,0,,,in,https://x.com/undefined/status/1966827180190822726,0,negative
2025-09-13 11:31:49+00:00,,demo apa ya kita biar cepet2 keluar tgl wisudanya,[],0,0,1,0,,,in,https://x.com/undefined/status/1966827152936235438,0,negative
2025-09-13 11:31:49+00:00,,ya klo gelap kenapa doi udh demo depan dpr lo bisanya apa,[],0,0,0,0,,,in,https://x.com/undefined/status/1966827150700654791,0,negative
2025-09-13 11:49:12+00:00,,joged pacu jalur gen z nepal pas demo fypviraltwitter jogedpacujalur genznepal,"['fypviraltwitter', 'jogedpacujalur', 'GenZNepal']",0,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1966831479759269888/img/EvA9ooOKxjquBgBO.jpg,,in,https://x.com/undefined/status/1966831527733719068,0,neutral
2025-09-13 11:47:07+00:00,,komen hungkul kalo serius bisa lebih panjang lagi di momen demo kemarin aja urang ngepoin sistem parlemen di negara2 asean,[],0,0,0,0,,,in,https://x.com/undefined/status/1966831002426503181,0,negative
2025-09-13 11:46:32+00:00,,carat yg sendirian disuruh pulang nyari barengan sama seungkwan wkwkwkw kyk abis demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1966830855810412861,0,negative
2025-09-13 11:44:40+00:00,,serem klo sampe ilang nnti abang ku demo bounprem revamp ep4 revampseriesep4,['RevampSeriesEP4'],0,0,0,0,,,in,https://x.com/undefined/status/1966830387013054610,0,negative
2025-09-13 11:44:14+00:00,,nepal demo terinspirasi indonesia nepal cari pemimpin tanya ai kok jd coba coba ikutan,[],0,0,0,0,,,in,https://x.com/undefined/status/1966830275448762455,0,negative
2025-09-13 11:41:01+00:00,,pernah penerima pkh ga sesuai which is yg lebih mampu berhasil jdi penerima amp yg jauh lbih miskin ga jdi penerima pdhl keduanya sama2 diajukan rt usaha nego dgn cara minta kerelaan penerima berbagi ke nenek yg gagal jdi penerima ujung2nya demo rt korup pdhl rt ga dapat apa2,[],0,0,1,0,,,in,https://x.com/undefined/status/1966829468082991198,0,negative
2025-09-13 11:39:59+00:00,,engga tau ak lg dokumentasi yg lg demo eskul trnyata pas ak cek lg itu fineshytku sedang tampil,[],0,0,0,0,,,in,https://x.com/undefined/status/1966829205049713071,0,negative
2025-09-13 11:39:54+00:00,,ini kalo nama grup nya beneran alpha boy atau apalah itu yang ada alpha alpha nya gw demo ke gedung mnet amjink jelek banget kyk nama grup rp jama doeloe,[],0,0,1,1,,,in,https://x.com/undefined/status/1966829186171170893,0,negative
2025-09-13 11:38:50+00:00,,moral valuenya adalah jurnalis jangan pacaran sama parjo soalnya u ngeliput nyari kebenaran prorakyat melawan rezim tapi pacar lu malah nahan semua berita mahasiswa dan rakyat demo biar negara kelihatan baikbaik aja,[],0,0,0,1,,,in,https://x.com/undefined/status/1966828916150354079,0,negative
2025-09-13 11:37:43+00:00,,mau buat demo kali ya,[],0,0,0,0,,,in,https://x.com/undefined/status/1966828635131965869,0,neutral
2025-09-13 11:37:29+00:00,,pancen haus setahun aja kenak demo sudah mau 10 tahun,[],0,0,0,0,,,in,https://x.com/undefined/status/1966828576042537256,0,negative
2025-09-13 12:01:51+00:00,,jujur ya aku mimpi aneh banget kaya mimpi pas demam mimpi dikangenin sama orang mimpi aku ikut demo trs ngegep mobil oknum tapi aku disiram air terus aku lari dan tbtb tidur di trotoar sambil liat bulan terus aku inget kalau aku reinkarnasi bulan aruni,[],0,0,1,0,,,in,https://x.com/undefined/status/1966834708270248370,0,negative
2025-09-13 12:01:41+00:00,,oh gitu ya makanya ada demo tolak tni di papua,[],0,0,0,0,,,in,https://x.com/undefined/status/1966834669334499799,0,negative
2025-09-13 11:09:03+00:00,,thx bgt fisib demo amp dj nya,[],0,0,0,0,https://pbs.twimg.com/media/G0uNps6bcAA-r0D.jpg,,in,https://x.com/undefined/status/1966821423466402143,0,neutral
2025-09-13 11:08:00+00:00,,funfact terbukti semua pada fake njirrrr pas huru hara demo indonesia gelap waktu itu bahkan yg admin grup wattpad itu yg ampe akun x dihack segala macem dll itu fake doang gilaa,[],0,0,0,0,,,in,https://x.com/undefined/status/1966821159770501600,0,negative
2025-09-13 11:07:46+00:00,,lagi jadi salah satu mayat korban demo gwangju,[],0,0,0,0,,,in,https://x.com/undefined/status/1966821097367535937,0,neutral
2025-09-13 11:07:14+00:00,,demo gegara gabisa pulang wkwk pulang mabim itu tp macetr,[],0,0,0,0,,,in,https://x.com/undefined/status/1966820963405713783,0,negative
2025-09-13 11:07:11+00:00,,baru aja akhir agustus kmrn demo ini org berulah lagi bjir,[],0,0,1,0,,,in,https://x.com/undefined/status/1966820953335488974,0,negative
2025-09-13 11:37:20+00:00,,bendera one piece berkibar di demo nepal fypviraltwitter benderaonepiece,"['fypviraltwitter', 'benderaonepiece']",0,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1966828408920567809/img/yKntg3fZUDbs0mtV.jpg,,in,https://x.com/undefined/status/1966828539237613622,0,neutral
2025-09-13 11:37:18+00:00,,lah kan perwakilan mhs yg demo sudah di terima dpr,[],0,0,0,0,,,in,https://x.com/undefined/status/1966828533139075420,0,neutral
2025-09-13 11:37:12+00:00,,iya jadi memang kalau pendemo itu orang yang mendemonstrasikan sesuatu dalam konteks misalnya demo masak namun pedemo itu orang yang berdemonstrasi konteksnya unjuk rasa,[],0,0,0,0,,,in,https://x.com/undefined/status/1966828505364394221,0,negative
2025-09-13 11:36:30+00:00,,keknya kl demo bole puterin nih lagu2nyagila bagus2 bgt lagunyalirik2nya jg merinding2 sebadan,[],0,0,0,0,,,in,https://x.com/undefined/status/1966828329975378381,0,positive
2025-09-13 11:36:16+00:00,,makin ga ad waktu buat vc oshi inimah mending kelas pagii semoga buldep tukeran demo sekolahnya ajalah,[],0,0,1,0,https://pbs.twimg.com/media/G0uT4ZDb0AAzZjR.jpg,,in,https://x.com/undefined/status/1966828273025090010,0,negative
2025-09-13 11:35:48+00:00,,cerita menegangkan turis yang terjebak demo berdarah nepal,[],0,0,0,0,,,in,https://x.com/undefined/status/1966828152703119643,0,neutral
2025-09-13 11:35:18+00:00,,kerja yang lain juga sulit kerja sesuai jurusan gajinya nggak layak bisanya cuma tetap kerja sembari menyuarakan ketidakadilan ini lewat medsos nggak bisa ninggalin anak untuk ikut aksi makanya selalu support yang demo karena suaraku kayak terwakilkan gitu huhu,[],0,0,1,0,,,in,https://x.com/undefined/status/1966828026282602693,0,negative
2025-09-13 11:35:12+00:00,,enam lembaga nasional ham umumkan pembentukan tim pencari fakta kerusuhan demo agustus,[],0,0,0,0,https://pbs.twimg.com/media/G0uTpTIbsAAhDUQ.jpg,,in,https://x.com/undefined/status/1966828003780161876,0,neutral
2025-09-13 11:33:23+00:00,,rakyat butuh lapangan pekerjaan bukan lapangan demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1966827548001923278,0,neutral
2025-09-13 11:33:05+00:00,,ya itu dpr yg kurang baik tapi jgn lah juga benerkan cara berdemo yg anarkis demo lah dgn damai masa gak bisa anarkis akibat nya yg rugi kita² juga jgn sampai di manfaat kan sama mereka yg memang sengaja mencari keuntungan dari tindakan anarkis mau seperti itu,[],0,0,0,0,,,in,https://x.com/undefined/status/1966827468750508449,0,negative
2025-09-13 11:32:56+00:00,,bener juga termasuk kejadian kemaren sudah takdir abolisi amnesti pajak naik jogetjoget demo semuanya juga takdir,[],0,0,0,0,,,in,https://x.com/undefined/status/1966827434017505322,0,negative
2025-09-13 09:45:31+00:00,,dia pikir demo kya olah raga ada lapangannyakelingkeling,[],0,0,0,0,,,in,https://x.com/undefined/status/1966800400264425726,0,neutral
2025-09-13 11:05:47+00:00,,ini satu dunia lagi pada demo deh bnrn antar negara gak bisa saling blg noh negara lu demo mulu gak kek negara gua,[],0,0,1,0,,,in,https://x.com/undefined/status/1966820601450164413,0,negative
2025-09-13 11:05:13+00:00,,kayak anak sma lagi demo ekskul,[],0,0,0,0,,,in,https://x.com/undefined/status/1966820457719755110,0,negative
2025-09-13 10:44:26+00:00,,ngajakin anak orang demo v,[],0,0,0,0,,,in,https://x.com/undefined/status/1966815225744605609,0,negative
2025-09-13 10:43:40+00:00,,yaelahhh keliru lagi gk paham kali yach kenpa rakyat pada demo perasaan anda kan pernah di ham apa mungkin anda mabok biji alpuket,[],0,0,0,0,,,in,https://x.com/undefined/status/1966815036426350643,0,negative
2025-09-13 10:42:02+00:00,,makanya sebelum komentar coba kamu lihat balesanbalesan tweet ini hanya flash back soal demo roll rambut hanya di indonesia yg model begini,[],0,0,1,0,,,in,https://x.com/undefined/status/1966814624545673709,0,negative
2025-09-13 10:39:50+00:00,,akuma demo renai ga shitai chapter 2,[],0,0,0,0,https://pbs.twimg.com/media/G0uG92gbcAElKLJ.jpg,,in,https://x.com/undefined/status/1966814070373577057,0,neutral
2025-09-13 10:38:31+00:00,,nonton pas masih 500rban emang berasa ikutan demo qkwkwk gokil bule cm mau naikin motor ke kapal malah kejebal revolusi,[],0,0,1,0,,,in,https://x.com/undefined/status/1966813740256350354,0,negative
2025-09-13 10:37:53+00:00,,kalo ini egk dapet change aku demo muntun,[],0,0,0,0,,,in,https://x.com/undefined/status/1966813580470481212,0,neutral
2025-09-13 10:36:56+00:00,,emangnya mau latihan trus turnamen demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1966813341588033536,0,neutral
2025-09-13 10:36:06+00:00,,aku agak kepikiran what happen to the world right now ya apakah ini emang tahunnya keterbukaan dunia atau cuma kebetulan i mean demo di indo tuh udh sering chaos sebenernya tapi yg kali ini berasa kaya rentetan seluruh dunia juga pada fight for their rights,[],0,0,0,0,,,in,https://x.com/undefined/status/1966813130152906854,0,negative
2025-09-13 10:32:53+00:00,,geng solo gagal tampilkan sosok untung jilid 2 dari tni pd demo berdarah utk kudeta presiden prabowo monitor yth bpk presiden,[],0,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1966811579867185152/img/MIPH4aqQWcwZERFi.jpg,,in,https://x.com/undefined/status/1966812322258674006,0,neutral
2025-09-13 11:14:01+00:00,,ga lah mau nonton konser apa demo,[],0,0,1,0,,,in,https://x.com/undefined/status/1966822673809555793,0,negative
2025-09-13 11:13:03+00:00,,proyek lagi kan bodoh kl demo bakar²an,[],0,0,0,0,,,in,https://x.com/undefined/status/1966822427448799719,0,negative
2025-09-13 11:12:52+00:00,,ide nya bagus jdi yg demo tdk bisa di susupi lg sama org² yg mau bikin rusuh dan tdk menganggu aktivitas di jalan raya akibat demo jalan² jadi macet dan beberapa kerugian masyarakat di akibatkan krna demo² tsb,[],0,0,0,0,,,in,https://x.com/undefined/status/1966822381705703743,0,negative
2025-09-13 11:10:32+00:00,,mereka tuh kalo demo udah reda yaudah lanjut kek,[],0,0,1,0,,,in,https://x.com/undefined/status/1966821794880647261,0,negative
2025-09-14 07:21:15+00:00,,kenapa banyak komen negatif bisa jadi ini program terselubung untuk mengurangi minat datang ke bioskop dan meningkatkan minat datang aksi demo cc,[],0,0,0,0,,,in,https://x.com/undefined/status/1967126481597092022,0,negative
2025-09-14 07:20:14+00:00,,dsa us lethal screams demo 1990 demos_hard_rock_,['Demos_Hard_Rock_'],0,0,0,0,https://pbs.twimg.com/media/G0yi4UZbIAETKmB.jpg,,in,https://x.com/undefined/status/1967126227904520667,0,neutral
2025-09-13 09:32:25+00:00,,kenapa saya tidak berkomentar apapun terkait peristiwa demo yang berujung rusuh pada akhir agustus yl jawabannya saya menahan diri tidak berkomentar apapun saya sependapat dengan pak jadi komentar saya ya kalian ikuti saja beliau,[],0,0,0,0,,,in,https://x.com/undefined/status/1966797103314665814,0,negative
2025-09-13 09:31:58+00:00,,sudah 80 thn merdeka sistem ketatanegaraan indonesia makin rusaaak baru ini terjadi pembantu presiden yg gak tau diri perintahkan wakil rakyat yg terhormat bikin lapangan demo didepan gedung dpr ri kalo menteri pak prabowo cara pikirnya spt pigai indonesia bakalan hancur,[],0,0,0,0,,,in,https://x.com/undefined/status/1966796991842943062,0,negative
2025-09-13 10:30:15+00:00,,sos adalah lagu kebanggaan tiap demo ily sos,[],0,0,0,0,,,in,https://x.com/undefined/status/1966811656379564259,0,neutral
2025-09-13 10:29:51+00:00,,akwowkok ke nepal niat mw healing malah ada demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1966811556055756921,0,negative
2025-09-13 10:28:51+00:00,,sos jadi keinget aksi demo 2 minggu lalu,[],0,0,0,0,,,in,https://x.com/undefined/status/1966811305467408433,0,neutral
2025-09-13 10:27:16+00:00,,dikira demo sejenis hajatan kali yakalo gitu skalian siapin orgen tunggal dan prasmanan,[],0,0,0,0,,,in,https://x.com/undefined/status/1966810906311966967,0,neutral
2025-09-13 10:26:56+00:00,,rencana mau demo kah ini,[],0,0,0,0,,,in,https://x.com/undefined/status/1966810824418206191,0,neutral
2025-09-13 10:22:58+00:00,,dibuat padel kalo gaada demo,[],0,0,0,0,,,in,https://x.com/undefined/status/1966809825276223593,0,neutral
2025-09-13 09:52:51+00:00,,o ju mi loori ori inu mi demo ni mo wa,[],0,0,0,0,,,in,https://x.com/undefined/status/1966802247724990582,0,positive
2025-09-13 09:52:18+00:00,,stop demo yang tidak perlu septembercerah cukupmerahputih,"['SeptemberCerah', 'CukupMerahPutih']",0,0,0,0,https://pbs.twimg.com/media/G0t8BDMbcAEALrN.jpg,,in,https://x.com/undefined/status/1966802108478632344,0,neutral
2025-09-13 09:51:42+00:00,,tolak seruan demo berkepanjangan septembercerah cukupmerahputih,"['SeptemberCerah', 'CukupMerahPutih']",0,0,0,0,https://pbs.twimg.com/media/G0t74RjagAAK3sh.jpg,,in,https://x.com/undefined/status/1966801954841260156,0,neutral
2025-09-13 09:50:18+00:00,,jaga sesama rakyat dengan demo damai septembercerah cukupmerahputih,"['SeptemberCerah', 'CukupMerahPutih']",0,0,0,0,https://pbs.twimg.com/media/G0t7jX2bwAA9W5U.jpg,,in,https://x.com/undefined/status/1966801603819692038,0,neutral
